jarak_tempuh_km,durasi_kemacetan_menit,suhu_saat_ini,nilai_mkt_sejauh_ini,probabilitas_rusak,durasi_ekskursi_menit_final,nilai_mkt_final
18.28,13.66,4.9,5.04,0.0,0,5.06
3.73,53.75,4.43,3.93,0.1154,0,4.18
19.3,20.49,4.2,4.13,0.0,0,4.5
9.23,18.56,4.93,4.44,0.0,0,4.79
10.73,43.61,7.89,6.91,0.2134,24,7.58
6.37,18.28,5.4,5.14,0.0,0,5.62
7.71,3.18,4.55,4.44,0.0,0,4.36
15.9,22.42,5.98,5.78,0.0259,0,5.94
19.16,43.29,4.4,4.89,0.067,0,5.01
14.16,19.62,5.65,5.1,0.0339,0,5.34
15.74,37.77,7.36,5.91,0.0705,16,6.62
16.43,39.61,8.52,6.9,0.2782,32,7.37
8.94,44.02,6.01,4.66,0.0,0,4.99
6.94,53.83,7.02,5.96,0.0541,7,6.53
5.03,25.95,5.63,5.24,0.0248,0,5.44
10.26,9.99,6.6,6.41,0.0015,0,6.48
8.62,19.14,6.34,6.17,0.0,0,6.34
5.93,25.93,4.74,4.74,0.0,0,4.84
7.69,42.83,6.38,6.24,0.0681,11,6.86
4.31,0.79,5.13,4.88,0.0705,0,5.11
18.72,18.95,3.53,4.53,0.0,0,4.35
6.7,46.79,5.32,4.79,0.0298,0,5.5
13.06,40.25,4.82,4.2,0.0152,0,5.02
2.76,43.9,6.92,6.47,0.0801,3,6.9
13.15,48.71,7.45,6.28,0.15,11,6.72
6.49,46.99,4.33,5.17,0.0,0,5.14
4.26,40.93,8.85,7.44,0.1891,22,7.57
5.77,26.38,6.14,5.65,0.0,0,6.44
10.94,59.02,5.8,5.03,0.1678,17,6.48
6.11,34.14,6.16,6.07,0.0458,0,6.75
13.42,12.17,5.59,5.49,0.0,0,5.92
15.39,17.57,4.32,4.03,0.0864,0,4.47
12.98,41.61,6.13,5.63,0.046,10,6.67
6.82,55.48,5.83,5.0,0.0,0,5.76
4.92,10.72,3.62,4.35,0.0,0,4.2
3.79,4.94,4.29,4.16,0.0055,0,4.22
5.83,52.89,7.1,6.26,0.2736,34,7.76
3.73,54.92,4.95,4.7,0.0,0,5.75
16.36,16.58,5.45,5.04,0.018,0,5.15
11.29,22.64,5.05,4.27,0.0764,0,4.83
9.46,39.61,6.69,6.8,0.0273,3,6.98
12.06,19.8,7.17,6.55,0.0,0,6.71
2.04,52.63,5.06,4.36,0.0059,0,4.8
2.92,6.45,4.48,4.63,0.0,0,4.51
6.67,2.28,2.21,3.98,0.0,0,3.3
7.97,12.51,5.12,4.83,0.0949,0,4.86
12.56,17.17,5.46,5.06,0.0,0,4.51
17.74,6.78,3.0,4.42,0.0417,9,3.9
8.53,3.94,4.85,4.82,0.0,0,4.84
19.03,45.34,8.68,7.27,0.243,49,7.76
19.32,9.86,2.34,3.91,0.0291,5,3.29
19.38,54.84,6.0,5.12,0.0,1,5.96
17.56,22.08,5.78,4.7,0.1015,0,5.11
10.46,40.24,7.85,6.83,0.1747,17,7.18
6.09,13.52,4.2,4.05,0.0512,0,4.16
13.53,14.42,5.9,5.81,0.0642,0,5.87
13.38,34.48,6.44,6.07,0.0699,0,6.31
17.75,33.64,5.7,5.18,0.0,0,5.55
19.94,46.12,6.01,5.18,0.0317,0,5.28
12.62,45.47,8.2,6.27,0.0714,23,6.9
5.46,40.24,5.46,4.6,0.0,0,4.63
7.79,26.95,0.48,2.0,0.598,39,1.59
5.07,53.44,7.18,6.02,0.1186,8,6.74
12.64,37.35,1.29,4.43,0.14,21,3.35
7.62,59.41,2.92,4.76,0.0,0,4.37
17.37,49.16,6.72,5.98,0.1295,7,6.51
12.57,2.66,4.3,4.33,0.0691,0,4.89
18.75,19.24,4.58,4.15,0.0,0,4.41
14.42,34.31,5.23,4.9,0.0075,0,4.85
17.61,43.29,7.15,5.83,0.2206,29,7.13
7.22,33.02,5.85,4.97,0.0,0,5.22
17.83,47.17,9.25,7.55,0.3378,53,8.29
3.04,16.96,6.1,6.07,0.0445,0,6.63
7.55,11.03,4.76,4.58,0.0,0,4.72
2.1,3.24,5.24,5.15,0.0644,0,5.23
18.9,34.4,2.15,2.78,0.1171,29,2.88
4.28,41.32,3.68,4.05,0.0,0,4.02
5.04,19.57,3.9,3.86,0.0165,0,4.18
5.38,36.82,3.36,4.04,0.0,0,3.74
3.88,3.13,5.35,5.23,0.0,0,5.24
17.59,5.96,6.68,6.02,0.0376,0,6.39
10.41,42.11,2.93,3.74,0.0079,0,3.69
11.4,22.08,3.06,2.94,0.0977,12,2.5
3.16,40.28,7.24,6.56,0.1284,11,7.2
2.59,49.9,3.95,4.8,0.0553,0,4.83
7.39,51.16,5.8,4.63,0.0102,0,5.39
4.1,10.33,5.08,4.91,0.0368,0,5.05
8.51,29.18,5.35,4.62,0.0217,0,4.99
4.16,44.04,5.56,5.1,0.0,0,5.9
15.74,46.44,8.58,6.87,0.312,45,8.18
5.54,47.08,6.26,5.68,0.0,0,6.17
5.15,13.69,6.15,5.97,0.0,0,6.26
5.7,11.55,5.43,5.17,0.0,0,5.43
11.49,35.4,4.08,4.87,0.0,0,4.86
6.78,44.47,7.1,6.16,0.0,0,5.96
5.54,19.15,5.64,5.47,0.0,0,5.77
15.13,6.28,4.96,4.67,0.0662,0,4.96
5.29,43.0,5.49,5.0,0.0,0,6.1
6.22,17.98,6.48,6.1,0.0466,0,6.3
15.4,9.98,1.65,1.43,0.5553,47,1.54
19.63,8.86,4.79,4.38,0.0075,0,4.09
19.43,18.89,5.35,4.53,0.0,0,5.13
8.52,35.56,7.08,6.55,0.1169,17,7.48
6.5,21.5,5.36,4.68,0.0,0,5.31
7.22,1.24,5.68,5.44,0.0558,0,5.47
15.53,5.81,7.31,6.71,0.0,0,7.07
15.89,17.43,4.59,3.91,0.042,0,4.3
6.02,39.58,4.74,4.33,0.0014,0,4.91
10.04,5.91,7.08,6.33,0.0189,0,6.55
7.55,33.64,5.22,4.71,0.0397,0,5.09
13.71,7.19,5.64,5.15,0.0339,0,5.26
12.26,12.7,4.99,5.21,0.0,0,5.17
15.93,10.33,6.19,5.84,0.0443,0,6.18
7.87,4.03,4.89,4.28,0.0,0,4.79
10.08,40.28,6.52,5.14,0.0267,0,5.52
5.74,27.8,4.14,4.08,0.0,0,4.16
8.17,49.86,6.55,5.14,0.0706,3,5.74
7.16,5.93,6.42,5.97,0.0318,0,6.29
6.42,8.68,4.99,4.87,0.0,0,5.21
7.89,18.39,6.53,6.0,0.0518,0,6.18
5.55,45.95,5.15,4.52,0.0,0,4.97
7.8,18.35,1.56,3.86,0.1305,5,3.16
2.51,24.51,6.86,6.56,0.0365,0,6.67
9.88,18.1,2.75,3.99,0.0091,0,3.52
15.02,4.81,4.6,4.35,0.0,0,4.63
2.13,56.37,5.99,6.71,0.0,0,6.72
13.72,32.91,6.1,5.17,0.0103,0,5.74
2.08,47.27,6.93,5.93,0.0212,0,6.46
5.32,39.5,3.61,4.14,0.0,0,4.31
16.08,30.86,4.73,4.47,0.0017,0,4.48
19.38,5.38,6.37,5.69,0.1137,0,5.88
17.93,38.56,6.15,4.89,0.0194,0,5.43
4.05,9.32,5.81,5.45,0.0,0,5.34
2.65,24.86,5.51,5.25,0.0,0,5.38
7.59,37.75,5.13,4.58,0.0585,0,5.11
14.02,46.93,6.04,5.59,0.0,4,6.71
15.68,41.1,5.0,4.84,0.0278,0,4.8
9.76,40.29,6.65,5.87,0.0825,4,6.56
13.09,8.94,4.44,4.1,0.0182,0,4.19
15.36,20.77,4.4,4.02,0.0,0,4.45
11.32,2.57,4.01,4.22,0.0,0,4.17
17.81,43.17,7.06,6.3,0.0799,22,7.27
16.57,57.16,6.61,5.24,0.0788,5,6.23
7.86,15.85,6.78,6.19,0.0,0,6.48
14.32,5.26,5.39,5.37,0.0108,0,5.72
8.53,28.53,4.7,4.16,0.0,0,4.48
13.36,51.4,6.49,6.02,0.1465,25,7.2
7.08,33.12,5.76,5.45,0.0232,0,6.04
18.19,2.81,2.65,3.31,0.0,0,3.15
11.07,58.46,6.63,5.54,0.0,0,6.03
9.37,49.72,6.25,5.1,0.0806,0,4.61
5.06,7.9,4.03,3.83,0.0947,0,3.91
7.82,55.31,0.2,1.0,0.9116,76,1.0
6.71,27.04,5.3,5.18,0.0234,0,5.38
13.24,22.31,3.58,3.71,0.0,0,3.94
5.02,27.66,5.29,4.95,0.0511,0,5.47
9.86,50.07,6.92,6.34,0.3008,24,7.31
7.05,39.57,5.08,4.53,0.0553,0,4.85
19.57,3.55,5.36,4.52,0.012,0,5.1
5.87,57.46,5.25,4.85,0.0238,0,5.16
10.24,8.87,5.8,5.66,0.0,0,5.71
6.39,44.73,6.25,5.87,0.064,0,5.97
12.75,38.17,6.25,5.01,0.0,0,5.66
8.2,11.25,6.25,5.85,0.0016,0,5.99
13.05,10.24,5.26,4.83,0.0,0,5.13
17.53,52.22,6.0,5.09,0.0,5,6.29
2.24,25.18,6.31,6.18,0.0,0,6.57
14.51,39.27,6.07,5.73,0.1414,9,6.65
13.12,30.24,5.82,5.51,0.0,0,4.83
4.03,43.64,5.63,5.47,0.053,0,6.23
18.98,28.75,5.98,5.27,0.1247,0,5.78
12.69,17.24,4.61,4.25,0.0766,0,4.48
9.59,21.8,4.07,3.61,0.0,0,3.9
11.89,51.54,7.43,5.97,0.1872,22,6.86
7.8,28.08,4.83,5.18,0.0,0,5.14
5.63,12.81,5.48,5.18,0.0,0,5.41
4.37,56.08,5.84,5.06,0.0,2,5.98
6.55,47.8,6.24,5.46,0.0,0,5.07
7.96,3.34,5.53,5.41,0.0396,0,5.67
6.48,59.94,7.46,6.45,0.1149,31,7.64
18.31,41.7,6.66,6.37,0.0,0,6.52
13.5,9.62,4.29,4.07,0.0069,0,4.43
15.22,14.23,6.09,5.89,0.0211,0,6.06
6.18,41.55,6.6,6.11,0.0,0,6.47
13.57,46.79,4.64,4.11,0.0,0,4.32
11.71,14.34,5.77,5.28,0.0116,0,5.48
14.89,15.42,6.12,5.79,0.0885,2,6.31
5.76,18.43,5.24,4.46,0.0269,0,4.68
12.4,35.88,6.31,5.09,0.0327,0,5.41
9.44,10.31,6.29,5.86,0.0,0,6.02
7.19,6.25,4.2,3.96,0.0381,0,4.22
19.41,40.73,5.84,4.44,0.0,0,5.24
7.74,46.75,6.45,5.16,0.021,0,5.62
9.67,30.06,5.98,6.05,0.0727,0,6.17
6.82,21.83,2.89,3.42,0.0,0,3.2
4.59,25.92,5.8,5.59,0.0,0,5.63
11.25,23.3,4.47,4.12,0.0,0,4.3
16.16,57.6,8.44,6.43,0.1323,38,7.32
17.85,46.09,5.97,4.64,0.0,0,5.53
9.65,12.49,6.5,5.68,0.0,0,6.1
10.89,23.05,5.77,5.33,0.0,0,5.79
10.35,32.64,4.76,4.61,0.0,0,4.81
17.49,36.78,6.95,6.3,0.0093,14,6.95
5.67,28.09,5.61,5.04,0.0654,0,5.48
9.63,48.61,5.51,5.11,0.0119,0,5.58
4.81,46.06,7.75,6.52,0.0885,14,7.12
13.48,30.31,3.84,5.73,0.0,0,5.14
11.54,51.27,7.22,5.6,0.1291,16,6.56
6.87,45.07,2.26,3.85,0.0,0,4.01
2.2,46.71,6.78,6.23,0.2508,18,7.31
11.46,57.38,5.94,4.99,0.1846,12,6.23
5.88,15.99,4.97,4.76,0.0,0,4.91
6.98,16.06,4.55,3.88,0.0,0,4.22
8.91,53.34,4.78,4.57,0.0,2,3.53
18.02,46.33,8.71,6.96,0.2051,41,7.54
14.66,55.59,6.33,5.59,0.0436,0,6.29
3.18,3.79,5.75,5.75,0.0,0,4.81
3.9,37.67,6.45,5.78,0.0476,0,6.63
5.53,8.68,5.83,5.81,0.0,0,5.96
19.96,30.23,5.31,4.64,0.0,0,5.24
18.09,9.34,6.16,6.03,0.0,0,6.47
9.46,7.68,5.34,5.15,0.0884,0,5.43
8.86,0.73,4.9,5.02,0.0573,0,5.1
2.8,37.81,7.09,6.05,0.0,0,6.51
10.34,21.54,5.2,5.31,0.0,0,5.39
4.72,6.31,6.05,5.91,0.01,0,5.69
9.77,19.37,6.26,5.86,0.021,0,6.61
14.32,10.14,5.84,5.05,0.0,0,5.39
7.46,56.5,2.83,3.7,0.0851,7,3.57
6.74,19.2,5.18,4.8,0.0535,0,5.39
5.71,20.04,4.88,4.46,0.0597,0,4.99
12.15,50.39,7.08,5.7,0.0,5,6.3
2.94,38.87,6.69,6.14,0.0099,0,6.32
8.71,42.61,5.56,4.42,0.1375,0,5.62
4.38,38.16,7.03,6.25,0.024,0,6.55
14.29,56.77,5.02,5.26,0.0099,0,5.03
11.87,12.42,6.63,6.37,0.0,0,6.5
13.51,59.34,5.27,5.08,0.0,0,5.65
18.49,49.86,6.7,5.47,0.217,38,6.98
3.36,35.34,6.67,6.58,0.0305,1,7.07
5.45,39.74,4.6,4.33,0.0063,0,4.64
16.46,38.93,5.14,4.6,0.0551,0,5.33
6.26,3.5,4.52,4.25,0.0,0,4.3
7.41,13.08,4.11,4.04,0.0,0,4.22
5.98,57.69,5.39,4.53,0.0651,7,5.91
7.12,32.06,6.86,6.41,0.0775,3,6.94
3.55,22.7,5.78,5.02,0.0086,0,5.41
9.63,45.72,7.03,5.86,0.0132,7,6.46
7.85,31.47,5.83,5.22,0.0146,0,5.63
7.78,0.79,4.47,4.09,0.0094,0,4.22
5.57,44.17,6.44,5.39,0.0677,0,6.15
7.61,43.93,5.99,5.64,0.0875,11,6.87
5.96,9.91,4.85,4.85,0.0156,0,4.94
9.96,57.4,6.07,5.04,0.0,0,5.08
8.47,13.43,5.7,5.6,0.0,0,6.04
18.33,27.46,4.43,3.62,0.0183,0,3.85
5.82,6.88,4.05,3.91,0.0,0,3.99
7.65,36.2,4.93,4.28,0.0162,0,4.94
13.23,22.53,4.5,4.68,0.0,0,4.51
12.22,21.19,5.45,6.3,0.0,0,6.13
7.15,49.62,6.76,5.87,0.0273,8,6.56
5.11,0.57,4.83,4.77,0.0,0,4.77
4.99,47.88,4.58,4.13,0.0411,0,5.13
7.59,34.29,4.77,4.5,0.0,0,5.0
10.48,59.17,5.24,4.5,0.0685,14,6.06
12.06,35.37,4.63,4.58,0.0325,0,5.17
9.0,3.32,4.35,4.51,0.0,0,4.51
10.17,3.04,4.87,5.14,0.0276,0,5.06
14.74,52.99,6.85,5.45,0.0257,6,6.05
18.24,50.47,8.46,6.56,0.171,18,6.8
5.06,20.75,5.32,5.09,0.0,0,5.43
4.28,37.08,5.42,4.72,0.0,0,5.15
6.82,29.38,6.72,6.1,0.0226,0,6.42
7.88,58.03,6.08,5.09,0.0736,3,5.84
4.1,57.0,7.65,6.33,0.0705,17,7.04
7.11,59.03,6.09,5.26,0.0288,0,5.71
18.76,51.99,8.36,7.15,0.2828,61,8.43
11.89,54.57,5.62,5.32,0.0812,4,6.03
6.16,13.04,7.18,6.34,0.0,0,6.8
19.4,49.86,8.4,7.03,0.4841,64,8.83
6.56,42.53,8.07,6.82,0.1659,19,7.27
2.9,57.77,7.74,7.03,0.1138,8,7.16
19.0,34.28,7.49,6.31,0.1636,25,7.3
8.3,5.11,5.31,5.13,0.0645,0,5.23
17.55,35.84,5.32,4.85,0.0,0,5.49
2.07,41.19,5.57,5.27,0.0,0,5.65
18.05,13.22,6.6,5.6,0.0,0,6.16
16.95,23.65,5.35,5.11,0.0548,3,6.05
10.2,35.91,6.68,5.61,0.0133,0,6.3
16.62,22.45,4.17,3.97,0.0,0,4.24
8.94,22.5,4.22,4.27,0.0,0,4.47
9.93,7.99,4.48,4.29,0.0,0,4.39
6.62,56.44,8.03,6.25,0.2627,19,6.84
19.03,45.03,6.74,6.19,0.149,30,7.54
9.37,0.07,5.86,5.88,0.1321,0,5.92
12.81,45.94,6.44,5.07,0.0756,0,5.76
10.87,44.39,5.49,4.63,0.0549,0,5.4
19.4,0.58,4.64,4.22,0.0038,0,4.57
4.7,22.18,5.15,4.75,0.0,0,4.83
16.68,36.4,6.74,6.06,0.0637,12,6.86
17.83,27.17,7.01,6.09,0.0,0,5.41
11.53,46.68,5.46,4.76,0.0087,0,5.59
10.67,25.53,6.13,5.46,0.007,0,6.18
16.22,9.23,4.98,5.24,0.051,0,5.37
5.92,58.58,5.56,4.91,0.1502,12,6.24
16.32,14.52,2.62,4.71,0.0,0,3.79
8.41,43.06,5.86,4.89,0.0,0,5.8
18.32,8.59,5.56,5.38,0.0432,0,5.88
10.81,19.74,6.07,5.71,0.0,0,6.6
13.64,26.52,7.79,6.51,0.0,0,6.68
17.47,11.53,4.22,3.87,0.0341,0,4.12
6.71,27.0,2.83,3.69,0.0506,0,3.59
16.77,9.43,5.07,4.68,0.0,0,5.15
13.94,33.54,5.99,5.47,0.0,0,6.21
18.4,39.82,5.48,4.85,0.0829,15,6.35
7.58,3.75,5.65,5.76,0.0,0,5.37
11.31,52.27,4.25,4.81,0.043,0,5.08
2.85,11.11,5.91,5.66,0.0757,0,5.8
5.29,13.52,4.55,4.12,0.0,0,4.62
6.68,39.68,4.19,4.06,0.0392,0,4.78
19.86,28.13,5.92,5.68,0.0,0,6.08
9.21,29.96,6.1,5.42,0.1142,0,5.66
7.77,7.69,3.63,3.55,0.0,0,3.52
7.41,48.34,5.72,4.66,0.0357,0,5.18
10.42,37.02,7.12,6.09,0.1767,16,6.84
16.29,8.12,6.27,6.06,0.0376,0,6.21
7.97,22.44,5.08,4.88,0.0115,0,5.01
13.72,48.62,6.42,5.45,0.2105,34,7.36
12.95,34.1,1.13,3.19,0.1546,19,2.92
17.65,6.52,3.84,4.68,0.0417,0,4.48
8.52,22.37,5.79,4.98,0.0184,0,5.39
2.09,14.56,4.61,4.2,0.0,0,4.5
3.32,31.05,6.59,6.18,0.0146,0,6.95
13.94,50.6,4.72,4.39,0.0504,0,5.45
8.76,26.18,4.87,4.49,0.0,0,4.7
10.01,26.0,3.39,3.58,0.0,0,3.93
12.07,54.32,6.08,5.68,0.1147,6,6.64
5.4,34.57,4.76,4.38,0.0781,0,4.31
6.38,33.97,5.88,5.59,0.0709,0,6.12
15.29,15.71,5.51,5.07,0.0,0,5.44
11.43,36.46,5.5,5.25,0.0473,0,5.89
17.97,34.55,4.52,4.45,0.0259,0,4.86
2.02,23.81,6.44,6.26,0.0011,0,6.4
5.12,59.44,5.75,5.67,0.0701,0,5.85
7.57,52.91,5.1,4.87,0.0,0,5.57
6.41,44.98,6.6,5.84,0.0845,3,6.71
16.71,32.24,5.48,5.51,0.0,0,5.82
19.87,27.72,5.32,5.66,0.0,4,6.46
12.97,11.09,5.29,5.05,0.0713,0,5.16
5.08,18.34,4.23,3.96,0.0,0,4.39
3.39,46.44,5.31,4.92,0.0836,7,4.34
11.56,27.22,6.59,5.64,0.014,0,6.14
6.86,52.94,5.99,4.81,0.0215,0,5.41
7.51,8.87,4.86,4.76,0.0,0,4.84
8.98,30.5,7.19,6.07,0.0312,0,5.89
11.68,38.82,6.22,5.73,0.1039,7,6.76
15.68,31.01,4.57,4.04,0.0689,0,5.32
7.87,53.35,7.26,6.15,0.1313,12,6.69
18.92,59.37,6.18,5.04,0.0481,8,6.01
6.42,6.95,5.18,5.12,0.0745,0,5.18
3.02,7.8,5.76,5.75,0.0,0,5.74
15.63,7.82,4.63,4.21,0.0,0,4.52
4.55,40.87,3.43,3.07,0.0519,0,3.59
14.85,22.36,5.99,5.29,0.0,0,5.79
7.46,44.0,8.61,7.16,0.24,27,7.77
7.83,24.33,5.71,5.44,0.0,0,5.92
6.82,37.66,5.01,4.21,0.0,0,4.71
18.95,46.19,6.51,5.23,0.1708,10,6.01
13.28,32.89,4.09,3.73,0.0017,0,4.63
16.95,32.37,6.34,5.66,0.048,22,6.93
9.99,5.29,5.54,5.2,0.0049,0,5.32
3.73,24.65,5.6,5.34,0.0788,0,5.64
12.42,32.75,-0.24,2.41,0.3896,39,1.87
5.91,27.72,1.49,3.49,0.2691,22,3.13
16.21,54.05,6.92,5.94,0.0827,15,6.64
15.96,54.39,8.12,6.85,0.0554,9,6.56
5.7,49.32,5.57,4.65,0.0,0,5.59
13.25,22.52,4.44,4.35,0.0093,0,4.48
7.74,43.04,5.46,5.02,0.058,0,5.63
18.92,23.72,6.97,6.34,0.0494,17,7.19
4.74,13.96,6.91,6.44,0.0,0,6.55
7.08,20.57,7.11,6.52,0.0,0,6.74
4.71,4.26,5.94,5.75,0.0,0,5.83
8.65,19.91,4.68,5.86,0.0,0,5.43
2.94,27.64,5.96,5.81,0.0,0,6.22
4.56,57.33,5.22,5.69,0.0,0,5.89
5.22,18.8,4.35,4.24,0.0464,0,4.32
2.14,54.15,5.63,4.75,0.0266,0,5.1
17.47,13.73,5.1,4.94,0.0,0,5.38
9.23,11.46,6.08,5.59,0.0,0,5.74
13.22,31.14,5.16,5.22,0.0209,0,5.65
6.25,40.35,5.39,4.9,0.0515,0,5.39
7.46,2.66,4.44,4.6,0.0,0,4.65
11.06,13.26,6.36,6.1,0.0876,6,6.91
10.91,27.34,4.89,4.48,0.0877,0,4.73
6.72,19.86,5.85,5.74,0.0,0,4.89
5.25,42.76,6.07,5.77,0.0,0,5.88
3.94,30.67,5.63,5.34,0.0,0,5.54
2.82,9.62,5.86,5.77,0.0124,0,5.8
17.0,53.67,9.24,7.52,0.2691,44,7.85
17.51,17.57,6.07,5.43,0.0362,0,6.26
7.27,43.87,5.3,4.73,0.0437,0,5.62
5.52,46.79,4.25,3.84,0.0,0,4.04
18.11,57.79,4.59,4.05,0.0,0,5.37
6.83,29.91,6.45,6.18,0.0873,0,6.24
18.34,36.95,4.68,3.99,0.0581,0,4.57
8.29,20.09,4.58,4.04,0.0,0,4.46
5.08,40.69,4.09,3.95,0.0219,0,4.61
6.82,27.8,5.0,4.8,0.0604,0,5.42
13.29,26.26,6.2,5.03,0.0229,0,5.68
17.89,51.33,7.29,6.4,0.2242,43,7.64
6.52,3.01,4.99,4.9,0.0,0,4.93
10.21,52.92,5.95,5.27,0.0,0,6.21
2.55,51.12,6.89,5.8,0.0,0,6.16
17.17,30.38,6.6,6.02,0.0845,4,6.81
8.25,29.41,5.33,4.57,0.0,0,4.95
4.43,21.71,5.02,4.45,0.0657,0,4.83
10.99,59.65,8.32,6.24,0.1515,25,6.84
2.4,6.67,4.55,4.44,0.0464,0,4.48
16.38,35.41,6.61,6.21,0.1355,10,6.73
6.63,40.9,6.62,5.96,0.0,0,6.35
12.72,56.06,5.61,5.79,0.064,0,6.16
5.96,46.81,6.47,5.89,0.0,0,6.27
10.35,38.63,5.5,5.2,0.0627,0,5.64
5.94,7.01,5.68,5.33,0.0251,0,5.52
13.34,22.42,6.36,5.81,0.0,0,6.25
11.07,8.33,5.62,5.28,0.0,0,5.75
11.44,52.87,4.87,4.76,0.0,0,5.45
8.4,44.98,6.88,6.47,0.0352,0,6.44
11.84,45.45,5.77,4.98,0.0,0,5.66
19.3,39.14,5.87,5.41,0.1783,18,6.67
17.76,30.42,6.78,6.22,0.1489,26,7.16
7.18,9.0,4.88,4.64,0.0,0,4.88
5.45,19.78,6.35,6.17,0.1102,0,6.16
19.0,8.21,3.77,3.83,0.0544,0,3.97
12.9,43.49,7.24,6.35,0.2356,31,7.5
13.07,9.61,5.69,5.18,0.0,0,5.48
16.71,42.13,6.06,5.12,0.0655,0,5.64
6.07,41.54,6.63,6.01,0.015,0,6.43
12.23,27.56,5.79,5.84,0.0149,0,6.33
19.53,8.11,3.61,3.99,0.0361,0,4.11
15.08,18.89,4.67,4.64,0.0657,0,5.36
7.31,19.21,6.21,5.76,0.0,0,5.95
7.0,42.02,5.41,4.88,0.0,0,5.79
8.06,6.82,5.07,5.19,0.0036,0,5.11
16.5,49.74,3.34,3.32,0.0318,0,4.6
9.43,45.66,4.86,4.94,0.0211,0,5.08
5.32,11.18,5.35,5.14,0.0396,0,5.24
19.16,43.15,5.9,5.34,0.0,0,5.35
7.55,40.11,6.7,6.31,0.1617,10,7.1
5.08,44.89,5.51,5.0,0.0632,0,5.48
6.02,11.34,3.63,3.63,0.0403,0,3.75
8.53,9.46,6.06,5.64,0.0,0,5.81
2.06,14.19,5.99,5.68,0.0,0,5.86
18.81,21.95,7.33,6.21,0.0985,5,6.73
18.19,47.62,4.8,5.68,0.0506,3,6.18
11.85,44.28,3.91,4.38,0.0402,0,4.94
11.16,55.53,6.34,5.34,0.0302,5,6.29
5.18,3.52,4.01,4.2,0.0063,0,4.17
8.65,0.69,3.89,3.89,0.1117,6,3.31
5.78,41.95,4.97,4.56,0.0239,0,4.71
19.09,16.76,5.1,4.43,0.0,0,4.69
4.51,20.04,6.4,5.86,0.0041,0,6.39
7.98,32.81,5.11,3.84,0.0,0,4.15
7.17,6.14,4.27,3.83,0.0,0,4.23
2.93,38.56,7.23,6.31,0.0,4,6.64
4.71,19.51,5.5,5.4,0.0798,0,5.77
4.45,37.96,6.06,5.87,0.0775,0,6.06
10.67,50.04,5.37,4.87,0.098,15,6.37
3.5,10.27,3.65,3.64,0.0046,0,3.72
8.43,55.85,3.5,3.38,0.0,0,3.52
11.35,31.84,5.26,4.71,0.0,0,4.94
13.36,55.38,3.92,4.74,0.0,0,5.14
7.47,12.46,5.42,5.21,0.085,0,5.45
9.89,36.27,6.32,6.04,0.2402,21,7.33
7.0,24.23,5.24,4.76,0.0,0,5.13
12.34,46.45,6.64,5.53,0.0714,18,6.7
7.7,36.35,4.9,4.59,0.0,0,5.37
6.65,29.67,5.34,5.2,0.0961,0,5.37
11.37,54.78,6.58,4.99,0.0914,1,5.59
5.27,22.63,4.55,4.22,0.0,0,3.86
2.97,13.2,4.58,4.27,0.0893,0,4.5
12.24,36.49,4.8,4.01,0.0,0,4.69
3.08,37.44,4.42,4.07,0.0,0,4.83
5.02,26.35,4.63,4.52,0.1471,7,3.5
14.03,29.2,5.93,5.63,0.0365,0,4.26
2.12,57.57,4.09,3.75,0.0001,0,4.82
5.63,43.96,6.27,5.31,0.1382,5,6.42
3.66,6.64,5.69,5.58,0.0288,0,5.55
5.61,12.73,6.49,6.09,0.0829,0,6.43
18.39,58.53,7.51,6.0,0.1649,39,7.32
19.97,43.59,6.52,5.62,0.0709,12,6.46
7.72,54.9,7.09,5.6,0.1639,10,6.3
3.33,18.23,6.38,6.24,0.0129,0,6.49
7.15,44.51,7.82,6.83,0.1532,9,7.2
14.92,42.84,5.04,4.29,0.0474,0,5.2
3.74,17.68,6.39,5.76,0.0134,0,6.02
17.72,33.05,5.77,4.52,0.0313,0,5.11
16.28,37.64,5.7,4.64,0.0,0,5.36
4.74,28.87,5.27,5.04,0.0,0,4.47
5.64,49.63,6.06,5.78,0.0377,0,6.18
5.63,49.97,7.07,6.31,0.0201,8,7.0
6.96,51.04,4.86,4.76,0.0,0,5.77
12.13,48.21,6.18,6.05,0.1544,21,7.2
14.68,29.29,5.34,4.67,0.0139,0,4.4
13.36,22.89,7.04,6.68,0.049,0,6.92
14.66,49.88,5.81,5.66,0.0,2,6.35
4.69,29.41,4.99,4.43,0.0422,0,5.01
15.79,14.78,4.54,4.52,0.0,0,4.7
14.64,30.44,6.71,5.98,0.0,6,6.64
12.8,8.51,5.17,5.02,0.0886,0,5.32
15.23,41.5,6.91,5.91,0.161,20,6.77
11.74,20.16,2.27,2.62,0.0755,4,2.55
8.63,15.64,4.51,4.55,0.0045,0,4.81
5.02,57.39,6.45,5.98,0.0643,8,6.72
5.5,46.61,5.28,4.87,0.0094,0,5.57
4.23,47.22,4.91,4.3,0.0,0,4.84
4.69,37.42,5.4,5.05,0.0,0,5.33
10.42,50.35,4.2,5.63,0.0,0,5.12
10.91,45.55,6.51,5.69,0.0791,10,6.62
8.03,35.93,4.72,4.29,0.0206,0,4.85
6.06,57.67,5.38,4.99,0.0284,0,6.13
16.59,11.5,2.32,4.29,0.0718,15,2.98
